5.819712385419999919e+04	1.118588341314931539e-01	1.558244973239999954e-03
5.833848241899999994e+04	1.206486587424931561e-01	1.633110747880000017e-03
5.834249496530000033e+04	1.184674931914931756e-01	1.614522039969999928e-03
5.834549699069999770e+04	1.209793387504931733e-01	1.635929640750000092e-03
5.834845259259999875e+04	1.167650176064931739e-01	1.600018704369999970e-03
5.835150832179999998e+04	1.188895616354931767e-01	1.618118772699999892e-03
5.835447492480000074e+04	1.189374127944931442e-01	1.618526496774999948e-03
5.835745451389999653e+04	1.152076955604931646e-01	1.586754654260000025e-03
5.836048466439999902e+04	1.218368577914931555e-01	1.643239346399999945e-03
5.836649303240000154e+04	1.238086415434931503e-01	1.660053139610000086e-03
5.836951947919999657e+04	1.233707465224931771e-01	1.656318717760000029e-03
5.837250358799999958e+04	1.252396962254931911e-01	1.672259116209999898e-03
5.837550222219999705e+04	1.265929902524931816e-01	1.683804361300000017e-03
5.837850331020000158e+04	1.220656062304931594e-01	1.645190095499999986e-03
5.838251858799999900e+04	1.168414996354931595e-01	1.600670067820000051e-03
5.838636956020000071e+04	1.196592558784931731e-01	1.624677749110000095e-03
5.838849900460000208e+04	1.209514404314931540e-01	1.635691672230000062e-03
5.839744031250000262e+04	1.204007407354931586e-01	1.630997542190000061e-03
5.842336020830000052e+04	1.228952693594931728e-01	1.652264029629999919e-03
5.842543668980000075e+04	1.212336204574931547e-01	1.638097256690000019e-03
5.842885943290000432e+04	1.218922622488265023e-01	1.643712219943333592e-03
5.843183403354999609e+04	1.261065476728265300e-01	1.679654598666666630e-03
5.843386565975000121e+04	1.220570866134931681e-01	1.645117903840000000e-03
5.843581865739999921e+04	1.224399700744931846e-01	1.648390764755000007e-03
5.843734100115000183e+04	1.167643263324931596e-01	1.600012539500000061e-03
5.844131143519999750e+04	1.148844649954931657e-01	1.584002552229999946e-03
5.844338546299999871e+04	1.163536115934931531e-01	1.596513894570000033e-03
5.844781048610000289e+04	1.169558034664931606e-01	1.601643575935000029e-03
5.844927284720000171e+04	1.174887521184931755e-01	1.606183395910000056e-03
5.845531328124999709e+04	1.191135201001598115e-01	1.620027718073333229e-03
5.845724016200000187e+04	1.218305162564931737e-01	1.643185678310000097e-03
5.846127906249999796e+04	1.222077069974931568e-01	1.646401648309999896e-03
5.846230682869999873e+04	1.186557324024931498e-01	1.616126425159999935e-03
5.846526750580000225e+04	1.198835922609931687e-01	1.626593370730000047e-03
5.846829049769999983e+04	1.179299962394931706e-01	1.609942988570000006e-03
5.847138658559999749e+04	1.205503234454931710e-01	1.632272482250000066e-03
5.847631221060000098e+04	1.205667749184931720e-01	1.632413244940000016e-03
5.848029668980000133e+04	1.217897750744931645e-01	1.642838077930000107e-03
5.848221744210000179e+04	1.239585900214931619e-01	1.661331792439999953e-03
5.848723842590000277e+04	1.204595394964931704e-01	1.631498747750000046e-03
5.849020686340000248e+04	1.207340704444931773e-01	1.633838570810000048e-03
5.849124368059999688e+04	1.224211839634931770e-01	1.648221587780000080e-03
5.849373057870000048e+04	1.248350323174931692e-01	1.668809143204999989e-03
5.850428490739999688e+04	1.221860652724931634e-01	1.646216895919999906e-03
5.850721601850000297e+04	1.221752456064931630e-01	1.646125005390000097e-03
5.851021372690000135e+04	1.240714247304931656e-01	1.662294255359999997e-03
5.851413347220000287e+04	1.262024528594931638e-01	1.680472287510000095e-03
5.853812491900000168e+04	1.253445229154931673e-01	1.673153052040000054e-03
5.856012714119999873e+04	1.120343528854931686e-01	1.559738372440000031e-03
5.870547479169999860e+04	1.077158942494931687e-01	1.522999101320000057e-03
5.871144733799999813e+04	1.085685558754931751e-01	1.530250797680000104e-03
5.871445422449999751e+04	1.096885358594931609e-01	1.539778084209999977e-03
5.871748267360000318e+04	1.103464594164931672e-01	1.545375152920000104e-03
5.872449944439999672e+04	1.052475723614931663e-01	1.502012130300000008e-03
5.872751062500000262e+04	1.071529555334931744e-01	1.518211730560000078e-03
5.873048130790000141e+04	1.071746887864931524e-01	1.518396586469999933e-03
5.873250028939999902e+04	1.080386522724931658e-01	1.525743961379999892e-03
5.873550496530000237e+04	1.088861355794931568e-01	1.532952431090000038e-03
5.873852026620000106e+04	1.103445942374931682e-01	1.545359714010000052e-03
5.874147750000000087e+04	1.080633431244931580e-01	1.525953785110000047e-03
5.874444069440000021e+04	1.059221088664931559e-01	1.507746181309999912e-03
5.874848194440000225e+04	1.062989801124931549e-01	1.510950625579999965e-03
5.875150866900000256e+04	1.079400569224931578e-01	1.524905459190000053e-03
5.875650005789999705e+04	1.055340903884931653e-01	1.504448065390000082e-03
5.876349824069999886e+04	1.041946363114931579e-01	1.493063159909999941e-03
5.876648392359999707e+04	1.040156724404931593e-01	1.491541809410000053e-03
5.876944177079999645e+04	1.051040718134931690e-01	1.500792130710000040e-03
5.877845847219999996e+04	1.146703768934931728e-01	1.582179275550000099e-03
5.878548645830000169e+04	1.173172137764931650e-01	1.604722672929999967e-03
5.878834175929999765e+04	1.195524249144931522e-01	1.623767920919999899e-03
5.879247091440000077e+04	1.242062813294931706e-01	1.663444463690000059e-03
5.879543004630000360e+04	1.262355265944931637e-01	1.680754413120000030e-03
5.879830103010000312e+04	1.241034832114931569e-01	1.662567347780000105e-03
5.880331502310000360e+04	1.224570871964931612e-01	1.648527326680000000e-03
5.880485204860000522e+04	1.248535628884931831e-01	1.668965289665000004e-03
5.880632554394999897e+04	1.232098982739931875e-01	1.654947310740000066e-03
5.881181189815000107e+04	1.249140832529931772e-01	1.669481388034999968e-03
5.881927303240000037e+04	1.176021779034931575e-01	1.607149916619999945e-03
5.883029276620000019e+04	1.212822718034931718e-01	1.638511799009999921e-03
5.883324313079999411e+04	1.201188687299931529e-01	1.628595025069999938e-03
5.883642185189999873e+04	1.249650640544931607e-01	1.669916290229999994e-03
5.884625488429999677e+04	1.291843674024931721e-01	1.705919398980000048e-03
5.885013130790000287e+04	1.322117839064931855e-01	1.731767115139999907e-03
5.885316267940000398e+04	1.305480864889931869e-01	1.717562314790000008e-03
5.885969474540000374e+04	1.275499594851598473e-01	1.691970794160000020e-03
5.886116962960000092e+04	1.258418921994931827e-01	1.677396542720000069e-03
5.886221042244999990e+04	1.260947417944931759e-01	1.679554149975000070e-03
5.886723417820000031e+04	1.272715531684931733e-01	1.689594366109999947e-03
5.887316225690000283e+04	1.238831864194931548e-01	1.660689011169999953e-03
5.887422688660000131e+04	1.248801969454931687e-01	1.669192438920000070e-03
5.887765585650000139e+04	1.290182432734931772e-01	1.704501450550000062e-03
5.888018809029999829e+04	1.315622881889931817e-01	1.726221324724999933e-03
5.888515472220000083e+04	1.306469237184931798e-01	1.718405349300000055e-03
5.889014510419999715e+04	1.294244466894931833e-01	1.707969327919999902e-03
5.889510405090000131e+04	1.284156073594931724e-01	1.699357837510000017e-03
5.889614359949999925e+04	1.285177170274931779e-01	1.700229136500000038e-03
5.889912774309999804e+04	1.295675660664931672e-01	1.709190726959999981e-03
5.890315199069999653e+04	1.274322831874931672e-01	1.690965800749999947e-03
5.890617642360000173e+04	1.270310559914931692e-01	1.687542713110000078e-03
5.891511481479999929e+04	1.290757245744931780e-01	1.704991734080000014e-03
5.894117179400000168e+04	1.204203822164931631e-01	1.631165141150000067e-03
5.895414930560000357e+04	1.163211942097431700e-01	1.596239090652500211e-03
5.895614488424999581e+04	1.171973881489931507e-01	1.603701633230000031e-03
5.909444782410000334e+04	1.337474680894931711e-01	1.744883949700000089e-03
5.909593069444999855e+04	1.323560337224931605e-01	1.732999639169999955e-03
5.910848564810000244e+04	1.363774485924931779e-01	1.767354109609999956e-03
5.911150394680000318e+04	1.353997265514931825e-01	1.758999395900000089e-03
5.911493704859999707e+04	1.348795591598265231e-01	1.754556441446666545e-03
5.911692679399999906e+04	1.384041951019931993e-01	1.784677133119999971e-03
5.912096945019999839e+04	1.382576035469931797e-01	1.783424132855000038e-03
5.912292812500000582e+04	1.397001776454931676e-01	1.795756574234999960e-03
5.912434934030000295e+04	1.408944764964931706e-01	1.805968699899999962e-03
5.912593667819999973e+04	1.384006346554931821e-01	1.784647869959999971e-03
5.913444223380000039e+04	1.441705211014931709e-01	1.833990662489999894e-03
5.913646237269999983e+04	1.410558809724931639e-01	1.807348590109999998e-03
5.913936965280000004e+04	1.440857952784931895e-01	1.833265741409999955e-03
5.914137164350000239e+04	1.447504385004931837e-01	1.838952855389999969e-03
5.914345677080000314e+04	1.451218924894931706e-01	1.842130912780000004e-03
5.914537871530000120e+04	1.430937164344931734e-01	1.824778254469999967e-03
5.914943689810000069e+04	1.425488827174931639e-01	1.820118351969999930e-03
5.915136942129999807e+04	1.441165714844931667e-01	1.833529225540000062e-03
5.915344976850000239e+04	1.436167654214931810e-01	1.829252959380000100e-03
5.915836968750000233e+04	1.526526986924931772e-01	1.906607822940000049e-03
5.916534229169999890e+04	1.462764110094931791e-01	1.852011096810000099e-03
5.916735217589999957e+04	1.427001846914931760e-01	1.821412529839999900e-03
5.916938282410000102e+04	1.443256250534931673e-01	1.835317289819999968e-03
5.917139108799999667e+04	1.479783979934931881e-01	1.866579448869999918e-03
5.917633237844999530e+04	1.526689316174931754e-01	1.906746677784999962e-03
5.917933975114999339e+04	1.564045948679931852e-01	1.938756188430000148e-03
5.918082726849999744e+04	1.582954094291598446e-01	1.954968108459999732e-03
5.918581653935000213e+04	1.613232799501598536e-01	1.980954911310000167e-03
5.918785197340000013e+04	1.611125499571598729e-01	1.979120544096666604e-03
5.918972005785000511e+04	1.621755576984931779e-01	1.988238056270000189e-03
5.919327803239999776e+04	1.631906611214931913e-01	1.996945418510000063e-03
5.919430398724999395e+04	1.637656643059931805e-01	2.001878666514999780e-03
5.919626306134999322e+04	1.688738529844931724e-01	2.045722007435000350e-03
5.919823721644999750e+04	1.629791418529931701e-01	1.995130989980000227e-03
5.919924238429999969e+04	1.680363840164931788e-01	2.038528874719999946e-03
5.920026186345000315e+04	1.657042699164931743e-01	2.018515700435000171e-03
5.920325003470000229e+04	1.692257870624931659e-01	2.048740011509999834e-03
5.920521218750000116e+04	1.645568196294931729e-01	2.008666304039999871e-03
5.921523545140000351e+04	1.600822815974931868e-01	1.970284792239999829e-03
5.922121075230000133e+04	1.642079801754931789e-01	2.005673384179999796e-03
5.922323556709999684e+04	1.592756436174931900e-01	1.963367986309999969e-03
5.922517686339999636e+04	1.613285947194931791e-01	1.980973057579999818e-03
5.922725660880000214e+04	1.594441158334931885e-01	1.964812224140000205e-03
5.922925039349999861e+04	1.726743997854931767e-01	2.078355583419999857e-03
5.924920357640000293e+04	1.586975053364931831e-01	1.958411241989999833e-03
5.925117048610000347e+04	1.584038910494931784e-01	1.955893965299999870e-03
5.925316396990000067e+04	1.612624837394931732e-01	1.980406149850000123e-03
5.925512957179999648e+04	1.571172288204931711e-01	1.944864270219999946e-03
5.925723924770000303e+04	1.576604914874931707e-01	1.949520912040000106e-03
5.926213327549999667e+04	1.595609844004931832e-01	1.965814594160000036e-03
5.926414987269999983e+04	1.550784784804931649e-01	1.927391178099999896e-03
5.926713405090000015e+04	1.577708509214931776e-01	1.950466946940000029e-03
5.926919258105000335e+04	1.531443912184931588e-01	1.910825584085000094e-03
5.927013565969999763e+04	1.591758872584931872e-01	1.962512629160000164e-03
5.927219521990000067e+04	1.546475007564931670e-01	1.923697764109999920e-03
5.927319833909999579e+04	1.555728262059931644e-01	1.931633078300000039e-03
5.927524046875000204e+04	1.617548844219931781e-01	1.984629580784999861e-03
5.927813877309999953e+04	1.626466185274931808e-01	1.992278538989999872e-03
5.928022883100000035e+04	1.617793227384931865e-01	1.984838699540000199e-03
5.929615839119999873e+04	1.602303753554931709e-01	1.971554248809999875e-03
5.930115908559999662e+04	1.536201736044931765e-01	1.914895926650000014e-03
5.931614889465000306e+04	1.579987656458931855e-01	1.952426243192000119e-03
5.931714973375000409e+04	1.549824580224931914e-01	1.926571791951999608e-03
5.931914961804999621e+04	1.595193696889931623e-01	1.965459616827499797e-03
5.932314206594999996e+04	1.628425997989931817e-01	1.993969556484999957e-03
5.932414265044999775e+04	1.622326301454931619e-01	1.988733565758000251e-03
5.945151385419999860e+04	1.603596713504931714e-01	1.972663353500000039e-03
5.945445361109999794e+04	1.567870348814931758e-01	1.942033802579999982e-03
5.945948200229999929e+04	1.566161521654931832e-01	1.940569343890000088e-03
5.946148598379999748e+04	1.596611194944931866e-01	1.966673116349999893e-03
5.946346986109999852e+04	1.559408825964931911e-01	1.934781547680000094e-03
5.946500726275000488e+04	1.536370207949931954e-01	1.915040731744999895e-03
5.946646385420000297e+04	1.550505034094931678e-01	1.927151001829999905e-03
5.946946547450000071e+04	1.529465762534931716e-01	1.909124972239999987e-03
5.947144875000000320e+04	1.589416980874931717e-01	1.960504720080000034e-03
5.947748310189999756e+04	1.610887548084931897e-01	1.978915792199999971e-03
5.947942144679999910e+04	1.567068352574931822e-01	1.941346117059999975e-03
5.948844054399999732e+04	1.543452855144931690e-01	1.921108191660000084e-03
5.949642406250000204e+04	1.531018837134931754e-01	1.910455480520000015e-03
5.949838511570000264e+04	1.528543397994931718e-01	1.908334790069999903e-03
5.950934378470000229e+04	1.566430350554931794e-01	1.940799573350000069e-03
5.952137439810000069e+04	1.502884175694931823e-01	1.886357507529999979e-03
5.952328630790000170e+04	1.513307442994931695e-01	1.895284091940000002e-03
5.952537508099999832e+04	1.501039358644931654e-01	1.884777800179999975e-03
